title;price;area;bedroom;toilet;link;address;legal;furniture;post_date;loai_bds;district
N/A;63 tỷ;140  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vo-chi-cong-phuong-phu-thuong-1-prj-kita-capital-ciputra/bt-view-vien-co-ham-so-do-khu-moi-ban-giao-ngay-mua-truc-tiep-cdt-gia-sieu-tot-pr44202509;Kita Capital Ciputra, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;16/10/2025;Biệt thự/Liền kề;N/A
N/A;71 tỷ;180  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/chinh-chu-song-lap-moi-sua-lai-thiet-cong-nang-mt-9m-3-tang-4pn-ban-gap-pr43304147;Dự án Ciputra Hà Nội, Phường Phú Thượng, Tây Hồ, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;13/10/2025;Biệt thự/Liền kề;N/A
N/A;82 tỷ;180  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vo-chi-cong-phuong-phu-thuong-1-prj-kita-capital-ciputra/bt-song-lap-co-ham-mt-9m-via-5m-rong-canh-lo-goc-phan-khu-moi-gia-dot-1-truc-tiep-cdt-pr44086549;Dự án Kita Capital Ciputra, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;13/10/2025;Biệt thự/Liền kề;N/A
N/A;147 tỷ;225,5  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vo-chi-cong-phuong-phu-thuong-1-prj-kita-capital-ciputra/bt-lo-goc-vien-mt-33m-4-tang-1-ham-ban-giao-so-do-ngay-gia-ban-truc-tiep-cdt-pr44243640;Dự án Kita Capital Ciputra, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;10/10/2025;Biệt thự/Liền kề;N/A
N/A;9,62 tỷ;128,3  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-xa-van-con/ban-linh-thuong-cu-an-khanh-ha-noi-pr44307272;Xã Vân Côn, Hoài Đức, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;17/10/2025;Đất nền/Thổ cư;N/A
N/A;9,5 tỷ;98,4  m²;N/A;N/A;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-chi-cong-phuong-phu-thuong-1-prj-sunshine-riverside/ban-goc-3-ngu-98-4m2-2-ban-full-do-dep-view-song-hong-9-5-ty-pr44304414;Dự án Sunshine Riverside, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;17/10/2025;Căn hộ chung cư;N/A
Sunshine City Ciputra 10/2025: Giá rẻ hơn thị trường 300 triệu + giá tốt nhất+hỗ trợ vay ngân hàng;9,2 tỷ;100  m²;3 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-dong-ngac-prj-sunshine-city/danh-sach-quy-ciputra-4-2025-mua-o-dau-tu-gia-tot-nhat-tro-vay-ngan-hang-pr42740718;Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội;Đã có sổ.;Đầy đủ;11/10/2025;Căn hộ chung cư;N/A
Biệt thự song lập 228-288m2 giá 134tr/m2 khoảng 31.4tỷ liền kề 104m2 giá 17tỷ, mua tặng xe VF7, VF8;38,59 tỷ;288  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/don-gia-tu-133-trieu-m2-qua-tang-len-den-2-ty-tru-vao-gia-ban-tang-xe-vf7-va-vf8-lh-pr44198811;Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội;N/A;N/A;13/10/2025;Biệt thự/Liền kề;N/A
13.5 TỶ -- LÔ GÓC -- SIÊU PHẨM MẶT PHỐ TÔ HIỆU -- MẶT TIỀN CHÍNH 6M -- TẶNG GPXD 7 TẦNG;13,5 tỷ;35  m²;1 PN;1 WC;https://batdongsan.com.vn/ban-nha-mat-pho-duong-to-hieu-phuong-quang-trung-17/13-5-ty-lo-goc-sieu-pham-tien-chinh-6m-tang-gpxd-7-tang-pr44313730;Đường Tô Hiệu, Phường Quang Trung, Hà Đông, Hà Nội;Sổ đỏ/ Sổ hồng;Cơ bản;18/10/2025;Nhà riêng/Khác;N/A
Ban quản lý dự án Vinhomes quỹ căn tháng 10 chính chủ studio 1PN 2PN 3PN, miễn phí trung gian;2,75 tỷ;43  m²;1 PN;N/A;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-an-dao-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/b-qu-ly-du-quy-thg-8-chinh-chu-studio-1pn-2pn-3pn-mien-phi-trung-gi-pr43844963;Dự án Vinhomes Ocean Park Gia Lâm, Đường An Đào, Xã Dương Xá, Gia Lâm, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;13/10/2025;Căn hộ chung cư;N/A
"Chính chủ bán T10: Studio 1tỷ755; 1PN+ 2.84 tỷ; 2PN 3.365 tỷ; 2PN+ 4.3 tỷ; 3PN 4tỷ960 Smart City";1,76 tỷ;25  m²;N/A;N/A;https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/chinh-chu-ban-t7-studio-1ty755-1pn-2-84-ty-2pn-3-365-ty-2pn-4-18ty-3pn-4ty960-city-pr43910714;Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội;N/A;Nội thất cơ bản CĐT.;15/10/2025;Căn hộ chung cư;N/A
Tôi bán 09CH Studio 1,76tỷ 1PN 2,9tỷ, 2PN 55m2 3,6tỷ, 2PN + 64m2 4,33 tỷ, 3PN 5,1 tỷ tại Smart City;2,3 tỷ;30  m²;3 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/toi-ban-10ch-studio-1-7-ty-1pn-2-6ty-2pn-3-3ty-2pn-goc-3-9ty-3pn-goc-4-42ty-city-pr43449850;Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội;Sổ đỏ lâu dài.;Nội thất làm đẹp.;18/10/2025;Căn hộ chung cư;N/A
Quỹ căn biệt thự Vinhomes Green Villas - cập nhật theo ngày - biểu tượng độc bản giới tinh hoa;68 tỷ;478  m²;5 PN;5 WC;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-dai-mo-prj-vinhomes-green-villas/quy-can-cap-nhat-theo-ngay-bieu-tuong-doc-ban-gioi-tinh-hoa-pr44230963;Dự án Vinhomes Green Villas, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ.;18/10/2025;Biệt thự/Liền kề;N/A
Quỹ căn ngoại giao trực tiếp CĐT Vinhomes chiết khấu 13,8% hỗ trợ vay 70% trong 24 tháng tặng 100tr;18,1 tỷ;120  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-ngoai-giao-truc-tiep-cdt-chiet-khau-13-8-ho-tro-vay-70-trong-24-thang-tang-100tr-pr43702942;Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội;N/A;N/A;14/10/2025;Biệt thự/Liền kề;N/A
Tổng hợp 99 căn hộ chuyển nhượng I1, I2, I3, I4, I5 giá rẻ hỗ trợ vay vốn ngân hàng;4,5 tỷ;64  m²;2 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-thang-long-phuong-tay-mo-prj-imperia-smart-city/tong-p-99-chuyen-nhuong-i1-i2-i3-i4-i5-gia-re-tu-1-6-ty-3-7-ty-tro-vay-von-ngan-hang-pr39993461;Dự án Imperia Smart City, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;18/10/2025;Căn hộ chung cư;N/A
PKD CĐT thông báo! Quỹ căn 2PN, 3PN, 4PN, Duplex - Heritage West Lake view Hồ Tây giá tốt. T10/2025;Giá thỏa thuận;180  m²;4 PN;4 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lac-long-quan-phuong-phu-thuong-1-prj-heritage-west-lake/pkd-cdt-tng-bao-quy-2pn-3pn-4pn-duplex-view-tay-gia-tot-t03-2025-pr42291037;Dự án Heritage West Lake, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội;Hợp đồng mua bán;Đầy đủ;18/10/2025;Căn hộ chung cư;N/A
Quỹ căn độc quyền Noble Palace Tây Thăng Long, Hoàng Quốc Việt - giá 10,5 tỷ nhận nhà cuối năm 2025;10,5 tỷ;55  m²;4 PN;4 WC;https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/quy-can-doc-quyen-hoang-quoc-viet-gia-10-5-ty-n-cuoi-nam-2025-pr44286993;Noble Palace Tây Thăng Long, Đường Tây Thăng Long, Xã Tân Lập, Đan Phượng, Hà Nội;Sổ đỏ/ Sổ hồng;Cơ bản;15/10/2025;Biệt thự/Liền kề;N/A
Bán gấp căn hộ 1PN, 1WC tại phân khu Ruby Vinhomes Ocean Park Gia Lâm, 3,9 tỷ, 53m2;3,9 tỷ;53  m²;1 PN;1 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-179-1-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-gap-1pn-1wc-tai-phan-khu-ruby-vinmes-3-9-ty-53m2-pr44286113;Vinhomes Ocean Park Gia Lâm, Đường 179, Xã Dương Xá, Gia Lâm, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;15/10/2025;Căn hộ chung cư;N/A
Cập nhật quỹ căn Heritage West Lake 2PN 93m2, 3PN 145m2 149m2, 4PN 180m2, duplex 267m2 tháng 10;Giá thỏa thuận;145  m²;3 PN;N/A;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lac-long-quan-phuong-phu-thuong-1-prj-heritage-west-lake/cap-nhat-quy-2pn-93m2-3pn-145m2-149m2-4pn-180m2-duplex-267m2-thang-6-2025-pr43254335;Heritage West Lake, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội;Sổ đỏ;Full nội thất gắn tường cao cấp.;18/10/2025;Căn hộ chung cư;N/A
Độc quyền căn 1pn +1, view đẹp nhất tòa cuối cùng F3 full chiết khấu 22% dự án Sun Feliza Cầu Giấy;Giá thỏa thuận;90  m²;3 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-dich-vong-hau-prj-sun-feliza-suites/con-1-duy-nhat-3pn-tang-trung-city-view-huong-nam-don-gia-chua-den-130tr-m2-toa-dep-nhat-f3-pr44288897;Dự án Sun Feliza Suites, Đường Phạm Hùng, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;15/10/2025;Căn hộ chung cư;N/A
Bán 8 CH: 1PN 3 tỷ, 2PN 54m2 3.9 tỷ, 2PN 64m2 4.4 tỷ, 3PN 5 tỷ KĐT Vinhomes Smart City;3,9 tỷ;54  m²;2 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/ban-8-ch-1pn-3-4-ty-2pn-54m-4-15-ty-2pn-64m-4-8-ty-3pn-5-5-ty-kdt-city-pr44300577;Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;16/10/2025;Căn hộ chung cư;N/A
Liền kề Vinhomes Cổ Loa TN 75m2 25 tỷ, AD 63m 18.8 tỷ , NN 62.5m 20 tỷ , NS 67.5m 22.5 tỷ;25 tỷ;75  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-global-gate/quy-so-do-lau-dai-gia-re-nhat-thi-truong-tu-18-7-ty-pr44150507;Dự án  Vinhomes Global Gate, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;18/10/2025;Biệt thự/Liền kề;N/A
Ngoại giao duy nhất 1 căn biệt thự song lập 228m2 sân vườn mặt hồ giá rẻ nhất Vinhomes Đan Phượng;38 tỷ;228  m²;5 PN;5 WC;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/ngoai-giao-duy-nhat-1-can-song-lap-228m2-san-vuon-mat-ho-gia-re-nhat-dan-phuong-pr43599297;Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội;Sổ đỏ/ Sổ hồng;Cơ bản;16/10/2025;Biệt thự/Liền kề;N/A
Bán đất nền tại đường Phú Cát, Hòa Thạch, Quốc Oai, Hà Nội, giá siêu hời 22 triệu/m2, 126,1m2;2,77 tỷ;126,1  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-duong-phu-cat-xa-hoa-thach/ban-nen-tai-quoc-oai-ha-noi-gia-sieu-hoi-22-trieu-m2-100m2-pr44294051;Đường Phú Cát, Xã Hòa Thạch, Quốc Oai, Hà Nội;Sổ đỏ/ sổ hồng.;N/A;16/10/2025;Đất nền/Thổ cư;N/A
Cập nhật bảng giá CC tháng 10 tại Vin OCP1 chính chủ view đẹp, giá rẻ, đầy đủ pháp lý cần bán gấp;3,75 tỷ;55  m²;2 PN;1 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/cap-nhat-bang-cc-thang-10-tai-vin-ocp1-chinh-chu-view-dep-re-day-du-phap-ly-ban-gap-pr44270141;Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;14/10/2025;Căn hộ chung cư;N/A
Bảng giá căn hộ Smart City mới nhất tháng 10, rẻ nhất, view đẹp, sẵn sổ, bán gấp. LH0852 848 ***;Giá thỏa thuận;55  m²;2 PN;1 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-vinhomes-smart-city/bang-gia-moi-nhat-thang-10-re-nhat-view-dep-san-so-ban-gap-lh-pr44177797;Dự án Vinhomes Smart City , Phường Tây Mỗ, Nam Từ Liêm, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;15/10/2025;Căn hộ chung cư;N/A
Bán đất tại Sơn Đông - Hoà Lạc giá 3,5 tỷ, 100m2, mặt tiền 6m, pháp lý sổ đỏ, ngay khu phát triển;3,5 tỷ;100  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-xa-son-dong-1/ban-tai-hoa-lac-gia-3-5-ty-100m2-mat-tien-6m-phap-ly-so-do-ngay-khu-phat-trien-pr44268748;Xã Sơn Đông, Sơn Tây, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;13/10/2025;Đất nền/Thổ cư;N/A
Duy nhất 1 căn 80m2 - 25,5 tỷ phân khu cát tường - có chiết khấu về ở sớm giảm thêm 500tr nữa;26 tỷ;80  m²;5 PN;5 WC;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-global-gate/duy-nhat-1-can-80m2-25-5-ty-phan-khu-cat-tuong-chiet-khau-ve-o-som-giam-them-500tr-nua-pr44303665;Vinhomes Global Gate, Cổ Loa, Đông Hội, Đông Anh, Hà Nội;Hợp đồng mua bán;Cơ bản;17/10/2025;Biệt thự/Liền kề;N/A
Quỹ Căn CHÍNH CHỦ Giá Tốt Nhất Vinhomes Ocean Park Gia Lâm - VỐN BỎ RA CHỈ HƠN 1 TỶ;3,7 tỷ;55  m²;N/A;N/A;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ly-thanh-tong-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/quy-chinh-chu-tot-nhat-von-bo-ra-chi-hon-1-ty-pr44266363;Vinhomes Ocean Park Gia Lâm, Đường Lý Thánh Tông, Xã Dương Xá, Gia Lâm, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;13/10/2025;Căn hộ chung cư;N/A
Mở bán đất phân lô giá siêu rẻ chỉ từ 1x triệu/m2 Phúc Xuân, Bắc Sơn, Sóc Sơn, Hà Nội;1,1 tỷ;100  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-xa-bac-son-16/mo-ban-phan-lo-gia-sieu-re-chi-tu-1x-trieu-m-phuc-xuan-soc-ha-noi-pr43792638;Xã Bắc Sơn, Sóc Sơn, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;17/10/2025;Đất nền/Thổ cư;N/A
(Quỹ hàng chuyển nhượng Liền kề biệt thự) Vinhomes Cổ Loa 62.5m 63m 75m 80m- sổ đỏ vĩnh viễn;22,5 tỷ;80  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-global-gate/-cap-nhat-quy-chuyen-nhuong-shophouse-63m-75m-80m2-pr43662187;Dự án  Vinhomes Global Gate, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội;Sổ đỏ;N/A;15/10/2025;Biệt thự/Liền kề;N/A
Bán gấp lô đất 100m2 full thổ cư sát cổng chính đại học Quốc gia khu CNC Hòa Lạc cách QL21 chỉ 300m;2,9 tỷ;100  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-duong-21-1-xa-co-dong/ban-gap-lo-100m-full-tho-cu-sat-cong-chinh-dai-hoc-quoc-gia-khu-cnc-hoa-lac-cach-ql21-chi-300m-pr44297069;Đường 21, Xã Cổ Đông, Sơn Tây, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;16/10/2025;Đất nền/Thổ cư;N/A
QUỸ CĂN CHUYỂN NHƯỢNG HIẾM HOI TẠI VINHOMES CỔ LOA THÁNG 10/2025 (SỔ ĐỎ LÂU DÀI) - GIÁ RẺ NHẤT.;20 tỷ;63  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truong-sa-xa-dong-hoi-prj-vinhomes-global-gate/quy-can-chuyen-nhuong-hiem-tai-co-loa-thang-10-2025-so-do-lau-dai-gia-re-nhat-pr44290871;Vinhomes Global Gate, Trường Sa, Đông Hội, Đông Anh, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;17/10/2025;Biệt thự/Liền kề;N/A
Quỹ căn đầu tư giá rẻ phân khu Sapphire, Zenpark, Masteri, Zurich, Beverly,LD,PR Vinhomes OceanPark;2,9 tỷ;43  m²;1 PN;1 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/quy-chu-dau-tu-1pn-3pn-tot-vinmes-oceanpark-phan-khu-sapphire-zenpark-masteri-pr43712145;Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội;Sổ đỏ/ Sổ hồng;Không nội thất;12/10/2025;Căn hộ chung cư;N/A
6T thang máy, dòng tiền 1.1 tỷ/năm, 2 thoáng, 53m2, MT 4.1m, giá 27 tỷ CTL;27 tỷ;53  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-mat-pho-duong-tay-son-phuong-thinh-quang/6t-thang-may-dong-tien-1-1-ty-nam-2-thoang-53m2-mt-4-1m-gia-27-ty-ctl-pr44308069;Đường Tây Sơn, Phường Thịnh Quang, Đống Đa, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;17/10/2025;Nhà riêng/Khác;N/A
Em Thúy bán 09 căn hộ mới các căn studio, 1PN +, 2PN, 3PN Masteri West Heights giá từ 2 tỷ 350;2,35 tỷ;30,4  m²;N/A;N/A;https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-masteri-west-heights/em-thuy-ban-09-moi-cac-studio-1pn-2pn-3pn-gia-tu-2-ty-350-pr43639834;Dự án Masteri West Heights, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội;N/A;Nội thất cơ bản CĐT.;14/10/2025;Căn hộ chung cư;N/A
Giảm 7 tỷ bán gấp toà nhà mặt phố Nguyễn Ngọc Nại, 103m2 x 9 tầng thang máy, MT 6m, giá 57 tỷ;57 tỷ;103  m²;9 PN;9 WC;https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-ngoc-nai-phuong-khuong-mai/ban-103m2-x-9-tang-thang-may-mt-5m-gia-58-ty-co-thuong-luong-pr44106649;Đường Nguyễn Ngọc Nại, Phường Khương Mai, Thanh Xuân, Hà Nội;Sổ đỏ/ Sổ hồng;Cơ bản;17/10/2025;Nhà riêng/Khác;N/A
Chính chủ gửi bán căn 2N 77m2 tầng cao view đẹp nội thất giá tốt nhất thị trường Mipec Rubik 360;10,5 tỷ;77  m²;2 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-thuy-phuong-dich-vong-hau-prj-mipec-rubik-360/chinh-chu-gui-ban-2n-77m-full-noi-that-gia-tot-nhat-thi-truong-360-pr44209392;Dự án Mipec Rubik 360, Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;14/10/2025;Căn hộ chung cư;N/A
Shophose Vinhomes Cổ Loa hàng độc quyền;23,76 tỷ;90  m²;N/A;N/A;https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-co-loa-xa-dong-hoi-prj-vinhomes-global-gate/shophose-hang-doc-quyen-pr44128324;Dự án  Vinhomes Global Gate, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội;Hợp đồng mua bán;N/A;17/10/2025;Biệt thự/Liền kề;N/A
Chuyên bán biệt thự liền kề Vin Cổ Loa giá tốt nhất thị trường vị trí đẹp tiềm năng lợi nhuận ngay;26,4 tỷ;80  m²;4 PN;5 WC;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-global-gate/chuyen-ban-vin-gia-tot-nhat-thi-truong-vi-tri-dep-tiem-nang-loi-nhuan-ngay-pr44305490;Dự án  Vinhomes Global Gate, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội;Hợp đồng mua bán;Không nội thất;17/10/2025;Biệt thự/Liền kề;N/A
BÁN BIỆT THỰ CIPUTRA CẠNH CÔNG VIÊN 65 HA CĂN GÓC, HẦM+THANG MÁY, SỔ HỒNG, NHÀ Ở NGAY, GIÁ 333TR/M2;59,9 tỷ;180  m²;5 PN;5 WC;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/ban-canh-cong-vien-65-ha-can-goc-ham-may-so-hong-o-ngay-gia-333tr-m2-pr44234268;Khu đô thị Nam Thăng Long - Ciputra, Phú Thượng, Tây Hồ, Hà Nội;Sổ đỏ/ Sổ hồng;Không nội thất;17/10/2025;Biệt thự/Liền kề;N/A
Mua nhà tặng xe điện VF8/VF9. Cập nhật quỹ hàng tháng 10 trực tiếp CĐT Vin Đan Phượng;15,6 tỷ;104  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/mua-tang-xe-vf3-vf8-vf9-cap-t-quy-hang-thang-8-truc-tiep-cdt-vin-dan-phuong-pr43808260;Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội;N/A;N/A;10/10/2025;Biệt thự/Liền kề;N/A
The Queen 360 Giải Phóng - Căn 2PN hướng Đông Nam tầng cao rẻ nhất dự án - CK 10,5% nội thất đầy đủ;7,4 tỷ;73  m²;2 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-giai-phong-phuong-phuong-liet-prj-the-queen/truc-tiep-cdt-360-quy-2pn-va-3pn-doc-quyen-ck-9-5-noi-that-day-du-pr43945724;The Queen, 360, Đường Giải Phóng, Phường Phương Liệt, Thanh Xuân, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;17/10/2025;Căn hộ chung cư;N/A
Chính chủ cần bán căn hộ 2 ngủ tòa F3 Sun Feliza Suites, giá TTS chỉ 6,4 tỷ/7,8 tỷ. LH:0857 242 ***;7,8 tỷ;51,3  m²;2 PN;1 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-dich-vong-hau-prj-sun-feliza-suites/chinh-chu-ban-2-ngu-toa-f3-gia-tts-chi-6-4-ty-7-8-ty-lh-pr44304974;Dự án Sun Feliza Suites, Đường Phạm Hùng, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội;Hợp đồng mua bán;Cơ bản;17/10/2025;Căn hộ chung cư;N/A
Hot-Em có 5 lô góc ngoại giao cấp cao chiết khấu 32%, 5 căn đẹp nhất dự án (có 1-0-2) từ 46-100 tỷ;96 tỷ;124  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-giang-vo-phuong-giang-vo-prj-vinhomes-the-gallery/hot-em-co-5-lo-goc-ngoai-giao-cap-cao-chiet-khau-32-5-can-dep-nhat-du-an-co-1-0-2-tu-46-100-ty-pr44304828;Dự án Vinhomes The Gallery, Phố Giảng Võ, Phường Giảng Võ, Ba Đình, Hà Nội;N/A;N/A;17/10/2025;Biệt thự/Liền kề;N/A
Quỹ VIP 2N - 3N view đẹp nhất LOP giá tốt nhất đợt 1, thang máy riêng 3N tổng thống. LH0936 047 ***;Giá thỏa thuận;104  m²;2 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-thi-tran-trau-quy-prj-lumiere-orient-pearl/-2n-3n-view-re-dep-nhat-truong-ban-giao-xin-so-nhat-masteri-lakeside-lh-pr43055984;Dự án Lumière Orient Pearl, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội;Sổ đỏ/ Sổ hồng.;Cơ bản;17/10/2025;Căn hộ chung cư;N/A
Chỉ 3,5 tỷ sở hữu Liền Kề kiến trúc Châu Âu Trung Tâm Hà Nội - Noble Palace TTL-0961 799 ***;12 tỷ;55  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/chi-3-5-ty-so-huu-kien-truc-chau-au-co-dien-giua-ha-noi-ttl-pr43932353;Dự án Noble Palace Tây Thăng Long, Đường Tây Thăng Long, Xã Tân Lập, Đan Phượng, Hà Nội;Hợp đồng mua bán;N/A;17/10/2025;Biệt thự/Liền kề;N/A
2 tỷ/100m2 full thổ cư sổ đỏ, mặt tiền 6-8m tại CNC Hoà Lạc, gần chợ, QL21, trung tâm hành chính;2 tỷ;100  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-xa-hoa-thach/hon-2-ty-100m2-full-tho-cu-so-do-mat-tien-6-8m-tai-cnc-lac-gan-cho-ql21-trung-tam-hanh-chinh-pr44214237;Xã Hòa Thạch, Quốc Oai, Hà Nội;Sổ đỏ/ Sổ hồng.;N/A;15/10/2025;Đất nền/Thổ cư;N/A
